,cp_level_x,cp_level_x,cp_level_x,cp_level_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,tr_citing_x,tr_citing_x,tr_citing_x,tr_citing_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,tr_cited_x,tr_cited_x,tr_cited_x,tr_cited_x,cp_level_y,cp_level_y,cp_level_y,cp_level_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,tr_citing_y,tr_citing_y,tr_citing_y,tr_citing_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,tr_cited_y,tr_cited_y,tr_cited_y,tr_cited_y,network_degree,network_degree,network_degree,network_degree,network_indegree,network_indegree,network_indegree,network_indegree,network_outdegree,network_outdegree,network_outdegree,network_outdegree,cluster_degree,cluster_degree,cluster_degree,cluster_degree,cluster_indegree,cluster_indegree,cluster_indegree,cluster_indegree,cluster_outdegree,cluster_outdegree,cluster_outdegree,cluster_outdegree,node_count
173,7.2592592592592595,196,0,49,1.7777777777777777,48,0,6,5.481481481481482,148,0,43,21.25925925925926,574,0,223,2.4444444444444446,66,0,49,4.814814814814815,130,0,18,17.962962962962962,485,0,57,5.36,134.0,0.0,18.0,1.08,27.0,0.0,3.0,4.28,107.0,0.0,16.0,16.36,409.0,0.0,99.0,0.96,24.0,0.0,18.0,4.4,110.0,0.0,15.0,16.52,413.0,0.0,46.0,16.85185185185185,455,1,49,7.2592592592592595,196,0,49,9.592592592592593,259,0,25,10.8,270.0,1.0,20.0,5.56,139.0,0.0,18.0,5.24,131.0,0.0,12.0,
174,3.1923076923076925,83,0,19,1.8846153846153846,49,0,6,1.3076923076923077,34,0,14,1.8076923076923077,47,0,20,1.4615384615384615,38,0,15,1.7307692307692308,45,0,10,4.3076923076923075,112,0,27,1.6923076923076923,44.0,0.0,7.0,1.0384615384615385,27.0,0.0,3.0,0.6538461538461539,17.0,0.0,4.0,0.9230769230769231,24.0,0.0,7.0,1.0,26.0,0.0,6.0,0.6923076923076923,18.0,0.0,4.0,1.0769230769230769,28.0,0.0,9.0,9.423076923076923,245,1,24,3.1923076923076925,83,0,19,6.230769230769231,162,0,17,3.5,77.0,1.0,6.0,1.7727272727272727,39.0,0.0,6.0,1.7272727272727273,38.0,0.0,4.0,
175,3.1923076923076925,83,0,9,2.423076923076923,63,0,7,0.7692307692307693,20,0,4,0.9230769230769231,24,0,6,2.230769230769231,58,0,8,0.9615384615384616,25,0,4,1.6923076923076923,44,0,11,1.5384615384615385,40.0,0.0,5.0,1.0769230769230769,28.0,0.0,4.0,0.46153846153846156,12.0,0.0,3.0,0.5769230769230769,15.0,0.0,5.0,1.1538461538461537,30.0,0.0,5.0,0.38461538461538464,10.0,0.0,3.0,0.5384615384615384,14.0,0.0,4.0,7.423076923076923,193,2,16,3.1923076923076925,83,0,9,4.230769230769231,110,0,14,2.2916666666666665,55.0,1.0,5.0,1.2083333333333333,29.0,0.0,4.0,1.0833333333333333,26.0,0.0,3.0,
176,3.230769230769231,84,0,10,2.3076923076923075,60,0,9,0.9230769230769231,24,0,3,1.1538461538461537,30,0,4,2.423076923076923,63,0,10,0.8076923076923077,21,0,4,1.2692307692307692,33,0,8,1.8076923076923077,47.0,0.0,6.0,1.2692307692307692,33.0,0.0,6.0,0.5384615384615384,14.0,0.0,2.0,0.7307692307692307,19.0,0.0,4.0,1.4615384615384615,38.0,0.0,6.0,0.34615384615384615,9.0,0.0,2.0,0.5384615384615384,14.0,0.0,6.0,5.8076923076923075,151,1,17,3.230769230769231,84,0,10,2.576923076923077,67,0,11,2.875,69.0,1.0,7.0,1.4583333333333333,35.0,0.0,4.0,1.4166666666666667,34.0,0.0,6.0,
177,3.0,78,0,10,1.6923076923076923,44,0,8,1.3076923076923077,34,0,8,2.076923076923077,54,0,15,1.7692307692307692,46,0,8,1.2307692307692308,32,0,5,2.0,52,0,8,2.076923076923077,54.0,0.0,9.0,1.0,26.0,0.0,3.0,1.0769230769230769,28.0,0.0,7.0,1.8076923076923077,47.0,0.0,14.0,0.9615384615384616,25.0,0.0,5.0,1.1153846153846154,29.0,0.0,5.0,1.8076923076923077,47.0,0.0,8.0,6.461538461538462,168,1,14,3.0,78,0,10,3.4615384615384617,90,0,11,4.0,96.0,1.0,11.0,2.125,51.0,0.0,9.0,1.875,45.0,0.0,8.0,
178,2.3076923076923075,60,0,10,1.7692307692307692,46,0,6,0.5384615384615384,14,0,5,0.5769230769230769,15,0,5,1.4230769230769231,37,0,8,0.8846153846153846,23,0,3,1.0,26,0,5,1.3461538461538463,35.0,0.0,7.0,1.0384615384615385,27.0,0.0,3.0,0.3076923076923077,8.0,0.0,5.0,0.34615384615384615,9.0,0.0,5.0,0.8461538461538461,22.0,0.0,6.0,0.5,13.0,0.0,3.0,0.5384615384615384,14.0,0.0,3.0,5.038461538461538,131,1,13,2.3076923076923075,60,0,10,2.730769230769231,71,0,7,2.1153846153846154,55.0,1.0,4.0,0.9615384615384616,25.0,0.0,3.0,1.1538461538461537,30.0,0.0,3.0,
179,4.384615384615385,114,0,13,2.4615384615384617,64,0,5,1.9230769230769231,50,0,9,3.576923076923077,93,0,20,2.3461538461538463,61,0,13,2.0384615384615383,53,0,8,4.3076923076923075,112,0,17,2.1538461538461537,56.0,0.0,9.0,1.0769230769230769,28.0,0.0,3.0,1.0769230769230769,28.0,0.0,7.0,2.076923076923077,54.0,0.0,17.0,1.3076923076923077,34.0,0.0,9.0,0.8461538461538461,22.0,0.0,5.0,1.8076923076923077,47.0,0.0,10.0,10.461538461538462,272,1,26,4.384615384615385,114,0,13,6.076923076923077,158,0,17,3.5,91.0,1.0,7.0,1.6923076923076923,44.0,0.0,6.0,1.8076923076923077,47.0,0.0,6.0,
180,2.923076923076923,76,0,17,1.7307692307692308,45,0,9,1.1923076923076923,31,0,8,1.5769230769230769,41,0,11,2.076923076923077,54,0,17,0.8461538461538461,22,0,5,1.4615384615384615,38,0,11,1.6153846153846154,42.0,0.0,8.0,0.8846153846153846,23.0,0.0,3.0,0.7307692307692307,19.0,0.0,6.0,0.9230769230769231,24.0,0.0,9.0,1.0,26.0,0.0,8.0,0.6153846153846154,16.0,0.0,4.0,1.1153846153846154,29.0,0.0,8.0,5.384615384615385,140,1,17,2.923076923076923,76,0,17,2.4615384615384617,64,0,6,2.88,72.0,1.0,7.0,1.44,36.0,0.0,7.0,1.44,36.0,0.0,5.0,
181,2.076923076923077,54,0,8,1.5,39,0,7,0.5769230769230769,15,0,7,0.7692307692307693,20,0,11,1.4615384615384615,38,0,8,0.6153846153846154,16,0,7,0.9230769230769231,24,0,7,1.4230769230769231,37.0,0.0,8.0,0.9230769230769231,24.0,0.0,4.0,0.5,13.0,0.0,7.0,0.6923076923076923,18.0,0.0,11.0,0.8846153846153846,23.0,0.0,8.0,0.5384615384615384,14.0,0.0,7.0,0.6923076923076923,18.0,0.0,7.0,5.230769230769231,136,1,10,2.076923076923077,54,0,8,3.1538461538461537,82,0,10,2.68,67.0,1.0,8.0,1.36,34.0,0.0,8.0,1.32,33.0,0.0,4.0,
182,3.76,94,0,38,2.44,61,0,19,1.32,33,0,19,2.08,52,0,35,3.04,76,0,38,0.72,18,0,9,0.96,24,0,9,1.76,44.0,0.0,14.0,1.12,28.0,0.0,6.0,0.64,16.0,0.0,9.0,1.0,25.0,0.0,17.0,1.32,33.0,0.0,14.0,0.44,11.0,0.0,6.0,0.6,15.0,0.0,6.0,6.52,163,1,38,3.76,94,0,38,2.76,69,0,12,2.1363636363636362,47.0,1.0,7.0,1.3636363636363635,30.0,0.0,7.0,0.7727272727272727,17.0,0.0,4.0,
183,3.36,84,0,22,1.96,49,0,10,1.4,35,0,12,2.16,54,0,24,2.44,61,0,22,0.92,23,0,5,1.84,46,0,11,2.12,53.0,0.0,12.0,1.08,27.0,0.0,3.0,1.04,26.0,0.0,9.0,1.72,43.0,0.0,19.0,1.44,36.0,0.0,12.0,0.68,17.0,0.0,5.0,1.6,40.0,0.0,11.0,6.48,162,2,22,3.36,84,0,22,3.12,78,0,8,3.6,90.0,1.0,9.0,1.84,46.0,0.0,8.0,1.76,44.0,0.0,6.0,
184,3.04,76,0,8,2.16,54,0,7,0.88,22,0,5,1.04,26,0,7,1.44,36,0,7,1.6,40,0,7,2.84,71,0,18,1.2083333333333333,29.0,0.0,4.0,0.7916666666666666,19.0,0.0,2.0,0.4166666666666667,10.0,0.0,2.0,0.5,12.0,0.0,3.0,0.7916666666666666,19.0,0.0,4.0,0.4166666666666667,10.0,0.0,2.0,0.5416666666666666,13.0,0.0,4.0,8.24,206,2,16,3.04,76,0,8,5.2,130,0,15,2.0833333333333335,50.0,1.0,5.0,1.125,27.0,0.0,3.0,0.9583333333333334,23.0,0.0,3.0,
185,2.9583333333333335,71,0,12,2.0833333333333335,50,0,8,0.875,21,0,4,1.1666666666666667,28,0,6,1.625,39,0,8,1.3333333333333333,32,0,7,1.9166666666666667,46,0,12,1.7916666666666667,43.0,0.0,6.0,1.0833333333333333,26.0,0.0,3.0,0.7083333333333334,17.0,0.0,4.0,0.875,21.0,0.0,6.0,1.0,24.0,0.0,6.0,0.7916666666666666,19.0,0.0,3.0,0.875,21.0,0.0,3.0,6.166666666666667,148,1,16,2.9583333333333335,71,0,12,3.2083333333333335,77,0,8,3.1739130434782608,73.0,1.0,7.0,1.608695652173913,37.0,0.0,6.0,1.565217391304348,36.0,0.0,3.0,
186,2.625,63,0,11,1.8333333333333333,44,0,6,0.7916666666666666,19,0,6,1.0833333333333333,26,0,11,1.5416666666666667,37,0,9,1.0833333333333333,26,0,5,1.3333333333333333,32,0,5,1.625,39.0,0.0,9.0,1.2083333333333333,29.0,0.0,4.0,0.4166666666666667,10.0,0.0,6.0,0.6666666666666666,16.0,0.0,11.0,1.0416666666666667,25.0,0.0,9.0,0.5833333333333334,14.0,0.0,5.0,0.6666666666666666,16.0,0.0,5.0,6.458333333333333,155,1,14,2.625,63,0,11,3.8333333333333335,92,0,10,2.3636363636363638,52.0,1.0,6.0,1.1363636363636365,25.0,0.0,6.0,1.2272727272727273,27.0,0.0,4.0,
187,2.869565217391304,66,0,12,1.8695652173913044,43,0,8,1.0,23,0,7,1.6521739130434783,38,0,16,2.0869565217391304,48,0,11,0.782608695652174,18,0,5,1.1304347826086956,26,0,5,1.5,33.0,0.0,6.0,1.0454545454545454,23.0,0.0,4.0,0.45454545454545453,10.0,0.0,3.0,0.6818181818181818,15.0,0.0,5.0,1.0909090909090908,24.0,0.0,6.0,0.4090909090909091,9.0,0.0,2.0,0.5,11.0,0.0,4.0,5.173913043478261,119,1,15,2.869565217391304,66,0,12,2.3043478260869565,53,0,5,2.5,55.0,1.0,7.0,1.2727272727272727,28.0,0.0,6.0,1.2272727272727273,27.0,0.0,4.0,
188,2.391304347826087,55,0,8,1.608695652173913,37,0,4,0.782608695652174,18,0,5,0.8695652173913043,20,0,6,1.7826086956521738,41,0,7,0.6086956521739131,14,0,3,0.9565217391304348,22,0,5,1.4782608695652173,34.0,0.0,5.0,1.0869565217391304,25.0,0.0,3.0,0.391304347826087,9.0,0.0,3.0,0.4782608695652174,11.0,0.0,4.0,1.0869565217391304,25.0,0.0,5.0,0.391304347826087,9.0,0.0,2.0,0.4782608695652174,11.0,0.0,3.0,4.826086956521739,111,1,14,2.391304347826087,55,0,8,2.4347826086956523,56,0,11,2.227272727272727,49.0,1.0,4.0,1.0454545454545454,23.0,0.0,4.0,1.1818181818181819,26.0,0.0,3.0,
189,2.782608695652174,64,0,19,1.565217391304348,36,0,10,1.2173913043478262,28,0,9,1.5217391304347827,35,0,13,2.391304347826087,55,0,19,0.391304347826087,9,0,3,0.8695652173913043,20,0,9,1.4782608695652173,34.0,0.0,8.0,1.0,23.0,0.0,3.0,0.4782608695652174,11.0,0.0,5.0,0.6956521739130435,16.0,0.0,8.0,1.0869565217391304,25.0,0.0,8.0,0.391304347826087,9.0,0.0,3.0,0.6956521739130435,16.0,0.0,5.0,5.086956521739131,117,1,19,2.782608695652174,64,0,19,2.3043478260869565,53,0,9,3.090909090909091,68.0,1.0,6.0,1.7272727272727273,38.0,0.0,6.0,1.3636363636363635,30.0,0.0,5.0,
190,3.5217391304347827,81,0,29,2.0869565217391304,48,0,13,1.434782608695652,33,0,16,2.391304347826087,55,0,31,2.0869565217391304,48,0,29,1.434782608695652,33,0,11,2.260869565217391,52,0,11,2.0434782608695654,47.0,0.0,13.0,1.173913043478261,27.0,0.0,4.0,0.8695652173913043,20.0,0.0,9.0,1.608695652173913,37.0,0.0,22.0,1.0,23.0,0.0,13.0,1.0434782608695652,24.0,0.0,8.0,1.608695652173913,37.0,0.0,8.0,6.434782608695652,148,2,29,3.5217391304347827,81,0,29,2.9130434782608696,67,0,7,3.260869565217391,75.0,1.0,10.0,1.6521739130434783,38.0,0.0,10.0,1.608695652173913,37.0,0.0,5.0,
191,2.0,46,0,15,1.565217391304348,36,0,10,0.43478260869565216,10,0,5,0.5217391304347826,12,0,7,1.565217391304348,36,0,15,0.43478260869565216,10,0,2,0.4782608695652174,11,0,2,1.434782608695652,33.0,0.0,11.0,1.0869565217391304,25.0,0.0,6.0,0.34782608695652173,8.0,0.0,5.0,0.43478260869565216,10.0,0.0,7.0,1.0869565217391304,25.0,0.0,11.0,0.34782608695652173,8.0,0.0,2.0,0.391304347826087,9.0,0.0,2.0,5.173913043478261,119,1,19,2.0,46,0,15,3.1739130434782608,73,0,7,2.217391304347826,51.0,1.0,6.0,1.0869565217391304,25.0,0.0,6.0,1.1304347826086956,26.0,0.0,3.0,
192,2.3043478260869565,53,0,21,1.8695652173913044,43,0,15,0.43478260869565216,10,0,6,0.5652173913043478,13,0,8,1.9565217391304348,45,0,17,0.34782608695652173,8,0,4,0.4782608695652174,11,0,7,1.3043478260869565,30.0,0.0,12.0,1.0,23.0,0.0,8.0,0.30434782608695654,7.0,0.0,4.0,0.34782608695652173,8.0,0.0,4.0,1.1304347826086956,26.0,0.0,12.0,0.17391304347826086,4.0,0.0,2.0,0.17391304347826086,4.0,0.0,2.0,4.956521739130435,114,1,29,2.3043478260869565,53,0,21,2.652173913043478,61,0,9,1.8,36.0,1.0,5.0,0.95,19.0,0.0,5.0,0.85,17.0,0.0,2.0,
193,2.3181818181818183,51,0,10,1.8636363636363635,41,0,9,0.45454545454545453,10,0,3,0.5,11,0,4,1.6818181818181819,37,0,6,0.6363636363636364,14,0,4,0.8636363636363636,19,0,4,1.3181818181818181,29.0,0.0,4.0,1.0909090909090908,24.0,0.0,4.0,0.22727272727272727,5.0,0.0,2.0,0.22727272727272727,5.0,0.0,2.0,1.1818181818181819,26.0,0.0,4.0,0.13636363636363635,3.0,0.0,1.0,0.22727272727272727,5.0,0.0,2.0,4.636363636363637,102,1,13,2.3181818181818183,51,0,10,2.3181818181818183,51,0,6,2.227272727272727,49.0,1.0,5.0,1.1363636363636365,25.0,0.0,3.0,1.0909090909090908,24.0,0.0,4.0,
194,4.714285714285714,99,0,32,2.380952380952381,50,0,8,2.3333333333333335,49,0,25,4.714285714285714,99,0,56,2.857142857142857,60,0,32,1.8571428571428572,39,0,13,2.4285714285714284,51,0,13,2.238095238095238,47.0,0.0,19.0,1.0952380952380953,23.0,0.0,5.0,1.1428571428571428,24.0,0.0,15.0,2.4761904761904763,52.0,0.0,34.0,1.5238095238095237,32.0,0.0,19.0,0.7142857142857143,15.0,0.0,9.0,0.7142857142857143,15.0,0.0,9.0,8.714285714285714,183,2,32,4.714285714285714,99,0,32,4.0,84,0,17,2.5,50.0,1.0,7.0,1.4,28.0,0.0,7.0,1.1,22.0,0.0,3.0,
195,4.142857142857143,87,0,13,1.5714285714285714,33,0,3,2.5714285714285716,54,0,11,6.0476190476190474,127,0,35,1.380952380952381,29,0,12,2.761904761904762,58,0,8,6.761904761904762,142,0,20,3.2857142857142856,69.0,0.0,10.0,1.0952380952380953,23.0,0.0,3.0,2.1904761904761907,46.0,0.0,9.0,5.619047619047619,118.0,0.0,34.0,1.0952380952380953,23.0,0.0,8.0,2.1904761904761907,46.0,0.0,8.0,5.523809523809524,116.0,0.0,19.0,8.952380952380953,188,3,18,4.142857142857143,87,0,13,4.809523809523809,101,1,11,5.904761904761905,124.0,2.0,12.0,3.0952380952380953,65.0,0.0,10.0,2.8095238095238093,59.0,0.0,9.0,
196,3.9,78,0,20,2.7,54,0,11,1.2,24,0,12,2.2,44,0,23,3.1,62,0,15,0.8,16,0,6,1.65,33,0,12,1.75,35.0,0.0,9.0,1.3,26.0,0.0,6.0,0.45,9.0,0.0,3.0,0.8,16.0,0.0,6.0,1.6,32.0,0.0,9.0,0.15,3.0,0.0,2.0,0.15,3.0,0.0,2.0,8.7,174,1,29,3.9,78,0,20,4.8,96,0,14,2.15,43.0,1.0,6.0,1.25,25.0,0.0,5.0,0.9,18.0,0.0,3.0,
197,3.6315789473684212,69,0,19,2.3684210526315788,45,0,10,1.263157894736842,24,0,9,1.631578947368421,31,0,13,3.3684210526315788,64,0,19,0.2631578947368421,5,0,2,0.3684210526315789,7,0,3,1.7647058823529411,30.0,0.0,6.0,1.1764705882352942,20.0,0.0,5.0,0.5882352941176471,10.0,0.0,5.0,0.7647058823529411,13.0,0.0,5.0,1.588235294117647,27.0,0.0,6.0,0.17647058823529413,3.0,0.0,1.0,0.17647058823529413,3.0,0.0,1.0,6.0,114,1,19,3.6315789473684212,69,0,19,2.3684210526315788,45,0,9,1.8333333333333333,33.0,1.0,4.0,1.0555555555555556,19.0,0.0,4.0,0.7777777777777778,14.0,0.0,2.0,
198,2.6315789473684212,50,0,12,1.4210526315789473,27,0,4,1.2105263157894737,23,0,9,1.894736842105263,36,0,12,1.8421052631578947,35,0,8,0.7894736842105263,15,0,4,1.1578947368421053,22,0,7,1.368421052631579,26.0,0.0,5.0,0.8947368421052632,17.0,0.0,2.0,0.47368421052631576,9.0,0.0,4.0,0.5263157894736842,10.0,0.0,4.0,0.9473684210526315,18.0,0.0,4.0,0.42105263157894735,8.0,0.0,2.0,0.5263157894736842,10.0,0.0,2.0,5.105263157894737,97,1,14,2.6315789473684212,50,0,12,2.473684210526316,47,0,7,2.473684210526316,47.0,1.0,6.0,1.4736842105263157,28.0,0.0,5.0,1.0,19.0,0.0,3.0,
199,2.3684210526315788,45,0,14,1.8421052631578947,35,0,9,0.5263157894736842,10,0,5,0.7894736842105263,15,0,9,1.368421052631579,26,0,11,1.0,19,0,4,2.210526315789474,42,0,10,1.4210526315789473,27.0,0.0,7.0,1.0,19.0,0.0,3.0,0.42105263157894735,8.0,0.0,4.0,0.5789473684210527,11.0,0.0,6.0,0.8421052631578947,16.0,0.0,7.0,0.5789473684210527,11.0,0.0,4.0,0.9473684210526315,18.0,0.0,6.0,6.105263157894737,116,1,17,2.3684210526315788,45,0,14,3.736842105263158,71,0,10,2.4210526315789473,46.0,1.0,6.0,1.2105263157894737,23.0,0.0,5.0,1.2105263157894737,23.0,0.0,4.0,
200,2.1578947368421053,41,0,7,1.6842105263157894,32,0,5,0.47368421052631576,9,0,5,0.6842105263157895,13,0,6,1.736842105263158,33,0,7,0.42105263157894735,8,0,4,0.5263157894736842,10,0,4,1.2105263157894737,23.0,0.0,5.0,0.8947368421052632,17.0,0.0,3.0,0.3157894736842105,6.0,0.0,3.0,0.42105263157894735,8.0,0.0,4.0,1.0,19.0,0.0,5.0,0.21052631578947367,4.0,0.0,3.0,0.2631578947368421,5.0,0.0,3.0,4.0,76,1,8,2.1578947368421053,41,0,7,1.8421052631578947,35,0,8,1.7894736842105263,34.0,1.0,4.0,0.9473684210526315,18.0,0.0,4.0,0.8421052631578947,16.0,0.0,3.0,
201,1.9473684210526316,37,0,11,1.368421052631579,26,0,9,0.5789473684210527,11,0,4,0.7894736842105263,15,0,5,1.368421052631579,26,0,11,0.5789473684210527,11,0,2,0.8947368421052632,17,0,4,1.368421052631579,26.0,0.0,7.0,0.9473684210526315,18.0,0.0,6.0,0.42105263157894735,8.0,0.0,2.0,0.5263157894736842,10.0,0.0,3.0,0.9473684210526315,18.0,0.0,7.0,0.42105263157894735,8.0,0.0,2.0,0.5263157894736842,10.0,0.0,3.0,4.368421052631579,83,1,11,1.9473684210526316,37,0,11,2.4210526315789473,46,0,5,2.3333333333333335,35.0,1.0,4.0,1.1333333333333333,17.0,0.0,4.0,1.2,18.0,0.0,3.0,
202,2.736842105263158,52,0,8,1.6842105263157894,32,0,6,1.0526315789473684,20,0,5,1.894736842105263,36,0,14,1.5263157894736843,29,0,8,1.2105263157894737,23,0,5,2.0526315789473686,39,0,9,1.9473684210526316,37.0,0.0,7.0,1.0,19.0,0.0,2.0,0.9473684210526315,18.0,0.0,5.0,1.7894736842105263,34.0,0.0,14.0,0.8421052631578947,16.0,0.0,7.0,1.105263157894737,21.0,0.0,5.0,1.7894736842105263,34.0,0.0,9.0,6.0,114,1,17,2.736842105263158,52,0,8,3.263157894736842,62,0,14,3.7777777777777777,68.0,1.0,7.0,1.8333333333333333,33.0,0.0,7.0,1.9444444444444444,35.0,0.0,6.0,
203,3.9473684210526314,75,0,8,2.5789473684210527,49,0,6,1.368421052631579,26,0,6,1.9473684210526316,37,0,9,2.736842105263158,52,0,8,1.2105263157894737,23,0,6,2.263157894736842,43,0,11,1.9473684210526316,37.0,0.0,5.0,1.105263157894737,21.0,0.0,3.0,0.8421052631578947,16.0,0.0,4.0,1.263157894736842,24.0,0.0,9.0,1.1578947368421053,22.0,0.0,5.0,0.7894736842105263,15.0,0.0,4.0,1.4210526315789473,27.0,0.0,8.0,7.526315789473684,143,2,16,3.9473684210526314,75,0,8,3.5789473684210527,68,0,9,3.4444444444444446,62.0,1.0,6.0,1.7777777777777777,32.0,0.0,5.0,1.6666666666666667,30.0,0.0,5.0,
204,3.0,54,0,7,2.0,36,0,6,1.0,18,0,4,1.3333333333333333,24,0,8,2.0,36,0,7,1.0,18,0,3,1.4444444444444444,26,0,4,1.6666666666666667,30.0,0.0,5.0,0.9444444444444444,17.0,0.0,2.0,0.7222222222222222,13.0,0.0,3.0,1.0555555555555556,19.0,0.0,7.0,1.0,18.0,0.0,4.0,0.6666666666666666,12.0,0.0,3.0,0.8888888888888888,16.0,0.0,4.0,7.444444444444445,134,1,18,3.0,54,0,7,4.444444444444445,80,0,17,2.5,45.0,1.0,6.0,1.2777777777777777,23.0,0.0,4.0,1.2222222222222223,22.0,0.0,6.0,
205,2.5555555555555554,46,0,7,1.5555555555555556,28,0,5,1.0,18,0,4,1.3888888888888888,25,0,8,1.3888888888888888,25,0,6,1.1666666666666667,21,0,5,1.8333333333333333,33,0,7,1.8888888888888888,34.0,0.0,6.0,1.0,18.0,0.0,3.0,0.8888888888888888,16.0,0.0,4.0,1.2777777777777777,23.0,0.0,8.0,0.9444444444444444,17.0,0.0,5.0,0.9444444444444444,17.0,0.0,4.0,1.3333333333333333,24.0,0.0,4.0,6.611111111111111,119,1,13,2.5555555555555554,46,0,7,4.055555555555555,73,0,10,4.0,64.0,2.0,6.0,2.0,32.0,0.0,5.0,2.0,32.0,0.0,4.0,
206,2.7222222222222223,49,0,18,1.9444444444444444,35,0,11,0.7777777777777778,14,0,7,1.0555555555555556,19,0,11,1.8333333333333333,33,0,13,0.8888888888888888,16,0,6,1.5,27,0,16,1.588235294117647,27.0,0.0,6.0,0.9411764705882353,16.0,0.0,3.0,0.6470588235294118,11.0,0.0,4.0,0.8823529411764706,15.0,0.0,7.0,1.0,17.0,0.0,4.0,0.5882352941176471,10.0,0.0,5.0,0.8235294117647058,14.0,0.0,9.0,4.444444444444445,80,1,20,2.7222222222222223,49,0,18,1.7222222222222223,31,0,5,1.7222222222222223,31.0,1.0,4.0,0.8888888888888888,16.0,0.0,2.0,0.8333333333333334,15.0,0.0,2.0,
207,1.7777777777777777,32,0,6,1.3333333333333333,24,0,4,0.4444444444444444,8,0,4,0.5555555555555556,10,0,6,1.2222222222222223,22,0,6,0.5555555555555556,10,0,4,0.6666666666666666,12,0,4,1.0,18.0,0.0,5.0,0.7222222222222222,13.0,0.0,3.0,0.2777777777777778,5.0,0.0,3.0,0.3888888888888889,7.0,0.0,5.0,0.6666666666666666,12.0,0.0,5.0,0.3333333333333333,6.0,0.0,3.0,0.3888888888888889,7.0,0.0,3.0,5.777777777777778,104,1,11,1.7777777777777777,32,0,6,4.0,72,0,9,2.3333333333333335,42.0,1.0,6.0,1.1666666666666667,21.0,0.0,6.0,1.1666666666666667,21.0,0.0,3.0,
208,1.8888888888888888,34,0,7,1.5555555555555556,28,0,4,0.3333333333333333,6,0,3,0.3888888888888889,7,0,4,1.6111111111111112,29,0,7,0.2777777777777778,5,0,1,0.3333333333333333,6,0,2,1.1666666666666667,21.0,0.0,4.0,0.9444444444444444,17.0,0.0,3.0,0.2222222222222222,4.0,0.0,1.0,0.2222222222222222,4.0,0.0,1.0,0.8888888888888888,16.0,0.0,4.0,0.2777777777777778,5.0,0.0,1.0,0.2777777777777778,5.0,0.0,1.0,4.444444444444445,80,1,9,1.8888888888888888,34,0,7,2.5555555555555554,46,0,7,2.0,36.0,1.0,4.0,0.9444444444444444,17.0,0.0,3.0,1.0555555555555556,19.0,0.0,4.0,
209,2.235294117647059,38,0,6,1.7058823529411764,29,0,6,0.5294117647058824,9,0,4,0.7647058823529411,13,0,7,1.7058823529411764,29,0,6,0.5294117647058824,9,0,3,1.2941176470588236,22,0,8,1.4705882352941178,25.0,0.0,5.0,1.0,17.0,0.0,2.0,0.47058823529411764,8.0,0.0,4.0,0.7058823529411765,12.0,0.0,7.0,1.0,17.0,0.0,5.0,0.47058823529411764,8.0,0.0,3.0,0.7647058823529411,13.0,0.0,5.0,7.411764705882353,126,1,33,2.235294117647059,38,0,6,5.176470588235294,88,0,33,2.6666666666666665,40.0,1.0,6.0,1.2666666666666666,19.0,0.0,5.0,1.4,21.0,0.0,5.0,
210,1.625,26,0,4,1.375,22,0,4,0.25,4,0,1,0.375,6,0,2,1.4375,23,0,4,0.1875,3,0,1,0.3125,5,0,3,1.3125,21.0,0.0,4.0,1.0625,17.0,0.0,3.0,0.25,4.0,0.0,1.0,0.3125,5.0,0.0,2.0,1.125,18.0,0.0,4.0,0.1875,3.0,0.0,1.0,0.3125,5.0,0.0,3.0,3.375,54,1,7,1.625,26,0,4,1.75,28,0,7,2.0,32.0,1.0,5.0,1.0,16.0,0.0,3.0,1.0,16.0,0.0,5.0,
211,2.5,40,0,11,1.5625,25,0,6,0.9375,15,0,5,1.3125,21,0,9,1.5625,25,0,10,0.9375,15,0,4,1.625,26,0,6,2.0,32.0,0.0,8.0,1.1875,19.0,0.0,4.0,0.8125,13.0,0.0,4.0,1.1875,19.0,0.0,8.0,1.25,20.0,0.0,8.0,0.75,12.0,0.0,4.0,1.1875,19.0,0.0,5.0,6.4375,103,2,13,2.5,40,0,11,3.9375,63,1,8,3.25,52.0,1.0,6.0,1.625,26.0,0.0,6.0,1.625,26.0,0.0,5.0,
