cluster_id	intercluster_edges
517	125
1806	73
1431	160
2425	17
4077	22
1692	84
1306	3
1689	18
869	92
898	35
2950	39
1713	49
2952	60
2967	33
3675	41
2834	34
4078	21
2794	31
307	438
914	74
3134	68
3267	12
4079	26
659	112
4080	14
976	171
2107	13
1254	45
822	103
2604	59
3997	34
3711	7
1043	48
1986	51
1130	57
1978	55
2784	42
5828	1
1969	35
2574	16
622	183
2411	14
3473	7
4859	8
6957	14
4084	6
3704	40
4963	4
2856	25
4236	4
2280	11
2683	42
3005	31
5120	22
3268	14
5996	31
2715	10
3269	15
4763	9
5098	6
4461	5
1449	34
3757	24
2381	85
2617	45
6524	16
1539	82
5839	7
4086	1
613	56
2241	93
5837	1
3136	54
5836	1
5557	14
1976	81
975	114
338	263
1718	96
4854	5
3676	11
2865	28
1599	67
1471	65
2998	17
5849	3
1001	36
5851	8
1502	19
2847	23
2877	14
4088	13
3271	15
1099	104
3596	54
2067	13
2645	88
4089	6
2141	30
2685	23
1919	10
4270	11
3817	22
2570	39
2207	11
1339	41
5835	1
2108	23
661	86
3274	12
1634	97
4092	11
1300	115
1179	66
3114	5
4279	28
3796	22
2339	15
1808	52
2688	41
2827	45
1809	60
2820	17
3277	17
3471	14
4094	4
1810	36
4865	3
3858	22
1253	70
787	26
3469	20
4095	9
3389	36
5865	6
3279	22
3280	25
5866	1
6599	2
4829	11
5751	3
3241	33
1828	14
5344	3
5219	5
1813	54
2854	16
2464	39
4817	7
3642	13
4183	11
3991	13
1784	44
5294	1
4098	12
4563	8
1135	115
3168	61
3548	16
4609	11
3283	12
2971	27
6952	5
3064	43
1552	13
1563	58
4100	13
808	149
2844	42
3633	26
2595	65
2026	37
3008	30
6477	3
4773	8
5875	4
3451	25
3296	14
5961	4
4664	4
5879	4
7017	6
5880	1
3778	20
4685	17
4769	8
3027	18
1006	87
3967	27
1143	54
2851	17
3907	25
5817	3
3060	13
3288	38
1427	76
734	110
1371	55
2807	36
3874	25
3289	22
5601	6
2690	38
3290	31
5420	4
2490	74
672	88
2692	27
1289	55
4522	13
6208	18
1970	88
2592	77
3804	5
5896	4
4106	9
2993	43
3294	16
2693	23
3242	10
4942	15
3801	11
3358	11
1841	12
2393	19
6262	6
3538	33
1586	82
3246	31
3773	19
2380	60
1630	60
3295	27
2373	69
882	85
5898	4
2482	27
5654	5
567	117
4109	1
1490	89
1811	63
5464	20
3961	9
1695	131
3270	44
5901	3
4035	10
2772	30
6964	1
6218	3
6718	2
2179	30
788	49
2552	47
2814	21
3438	9
523	139
2833	21
3298	11
717	65
2124	22
4111	18
1477	21
1428	90
5906	1
4930	1
2933	57
3822	28
5869	1
5908	3
1923	100
2028	31
2460	50
3282	22
3299	15
2211	24
4112	10
3221	6
2239	18
5912	7
3300	29
2954	41
1266	99
3301	10
1397	29
2088	22
1838	44
2091	25
1101	23
5606	4
1815	29
3305	18
5554	11
3736	26
2832	35
309	198
945	88
5917	2
2694	55
4115	8
2695	16
5086	4
3307	22
3712	28
941	11
2565	9
1140	109
5919	4
1816	26
1331	64
3600	10
7062	4
3308	5
2519	21
1874	37
2857	21
2029	16
5920	1
3265	30
4663	2
4091	15
6202	6
5921	1
1251	45
2822	33
2696	20
1818	6
6564	3
6086	3
2534	16
6401	2
2427	12
6197	3
3329	9
538	77
3629	56
1367	120
1472	5
1593	75
4118	2
1601	70
3537	20
4029	15
5925	1
3920	9
1430	52
4120	10
803	56
3313	14
4121	6
2243	12
2111	43
5926	1
981	45
3737	6
5233	1
4122	6
3677	7
3314	9
5519	2
4110	14
4703	13
2242	16
3212	42
5927	4
1330	35
2133	39
3315	35
5930	2
2698	17
3316	36
4578	6
3272	27
1870	78
979	33
4850	4
2483	19
2983	38
1805	53
3367	14
2116	66
5933	4
3317	15
3076	27
1783	26
1422	74
1521	63
3318	11
5934	3
5935	1
2114	17
1821	26
3392	38
2244	43
3724	21
2329	31
2716	24
1820	26
4618	4
978	69
1270	28
4307	14
3321	8
1349	43
3945	15
3800	9
3767	7
4125	3
3203	16
1711	37
1822	14
618	153
1728	53
2115	57
664	91
4870	7
4123	8
6764	7
6535	3
7012	8
2996	49
3323	5
3240	6
3487	10
2699	9
5455	8
3962	37
1696	16
3628	20
2377	44
3003	43
6835	5
4127	11
3925	28
3145	19
3872	13
3647	51
1227	33
2917	31
3942	23
3930	23
4072	7
4896	9
5749	3
4992	12
3286	33
5237	2
2700	32
2701	5
7006	2
3713	8
1927	37
1382	46
3325	2
5820	2
5118	9
3354	36
6244	3
3326	17
4130	13
2727	21
2467	25
1308	39
1876	55
1484	20
3792	7
619	52
2348	3
5952	6
1073	56
7051	12
1768	42
647	163
4636	18
2703	49
3016	40
1068	65
4240	29
2000	51
5648	4
2186	80
3826	12
3849	4
4659	3
2044	17
7046	5
5065	4
1590	94
2508	36
2399	68
987	55
2663	52
2161	60
3330	1
3581	31
5956	4
5959	9
5650	12
1340	77
2558	17
2383	30
2811	23
4132	5
3435	14
4158	11
644	51
2705	45
2031	51
1551	46
3331	35
1676	29
769	113
5017	1
2513	17
3965	22
4687	5
4134	6
4290	3
3399	23
1624	49
4598	1
2718	43
6015	7
2384	14
2706	11
3472	13
862	90
3456	8
491	50
2681	36
2205	38
2821	10
3275	26
1259	42
5029	4
924	39
2246	18
4135	21
4136	2
2554	60
1823	32
3172	24
5973	3
2937	51
3333	20
2283	30
3332	23
1574	91
5616	1
4662	4
3188	42
2191	46
5349	1
4137	1
3170	14
3061	35
1619	55
4532	3
2170	30
4138	2
3334	16
1824	18
1509	11
3335	16
4140	11
5978	9
6965	2
1626	71
5364	4
5133	2
2254	39
4810	2
5979	1
5636	2
4142	15
1664	45
2032	45
3312	21
4051	12
2143	26
1067	46
5723	7
1223	18
7024	1
2707	62
1152	18
3338	20
4143	10
3310	39
3829	10
4128	23
5967	7
5862	8
3344	19
3580	5
6161	3
3540	19
4145	11
2117	25
2033	50
1385	44
1910	16
3341	12
5982	1
5166	2
2560	18
957	125
3754	13
7015	8
6945	1
6926	1
4987	9
2521	22
3973	41
1293	21
5393	3
5661	2
3342	10
1569	25
4146	6
2407	6
3980	22
3106	29
2913	45
5671	3
4147	19
1688	82
3866	16
1221	132
932	169
6715	5
6231	3
996	91
1826	38
2911	23
1169	62
2443	24
1359	117
4148	3
3351	31
2258	17
1795	21
4944	2
3201	32
7033	8
6975	5
4030	3
4149	9
1346	29
3345	13
1942	22
4150	17
417	75
2438	45
4031	17
5773	4
2331	11
3346	15
2416	46
1432	17
4593	3
4804	6
4803	15
6089	7
960	115
3297	32
1920	58
5363	9
908	68
2505	24
3098	51
5863	7
3978	21
5864	4
6744	8
6699	6
3353	19
4151	4
3347	18
4812	3
5805	1
1204	36
2556	18
3348	24
4853	4
6679	3
4988	15
1645	49
1226	55
6003	1
5947	4
1494	79
1345	52
3936	11
3795	14
969	108
1074	73
1627	16
1424	83
4748	10
4154	3
2622	53
3598	5
3196	42
4155	7
5929	3
2218	40
1391	31
2391	29
3577	11
1056	30
3349	11
6007	6
6008	2
2394	23
2387	20
2892	63
4116	5
6009	1
4156	8
6172	4
6069	4
1953	35
5421	1
6012	1
2708	13
528	26
2405	17
4676	8
3350	14
1796	67
5501	12
1604	21
1827	13
3222	20
1829	19
5261	5
1729	79
4801	3
5575	4
2951	27
3352	11
3998	17
5409	1
6018	1
1354	10
2535	4
1807	29
632	77
6580	5
6021	4
1220	32
3972	8
2148	31
3697	59
1496	28
2618	27
4282	4
5882	1
1240	38
648	105
2036	68
6341	4
1433	25
5721	1
5824	1
4445	5
5890	2
6618	11
2215	37
964	88
5437	2
3827	33
3987	36
5801	14
4345	16
4977	8
5909	2
6462	3
3127	22
827	46
2712	39
4492	15
3359	38
6032	15
4250	10
2905	15
913	128
1830	9
3336	9
575	100
980	83
1790	38
2713	63
388	158
1435	26
3970	24
5453	15
3459	16
4083	37
4162	22
3186	21
3679	14
4163	3
3362	33
1559	22
3220	4
4164	3
2199	39
2691	33
1971	60
4165	10
1167	42
1170	30
6042	3
2979	17
5986	9
4167	15
5079	17
4967	6
6045	1
6047	1
3204	8
4288	6
6092	7
2217	46
2496	51
6166	2
6459	2
4169	3
2714	18
6038	1
6051	1
824	53
6759	5
6222	6
6063	8
1054	17
4555	6
1301	46
2573	25
1873	16
3375	18
1934	42
3893	25
4170	8
2689	38
3665	39
3303	37
6056	2
3366	3
2410	18
858	53
3417	24
3138	42
4172	12
4054	8
4682	8
4173	4
1832	62
3063	16
3735	31
2250	23
4174	6
3654	25
2584	22
1495	57
5210	6
4557	23
4457	8
3054	31
5209	2
4367	10
2702	44
1201	30
6064	1
5752	30
3340	6
4176	3
435	34
3030	19
2657	10
1467	46
4721	8
918	17
860	61
4926	2
2816	11
2153	46
3520	14
3368	18
3369	10
1963	25
3681	13
4693	18
4157	9
6122	4
6068	7
4513	6
3691	13
5584	6
1051	17
5946	10
4491	4
3814	10
1127	30
5190	10
1437	52
3922	17
6077	3
4180	4
6737	6
2809	27
3491	28
2434	57
6109	3
2390	53
3984	34
4181	13
1597	67
2333	22
2034	38
4423	4
3989	32
1212	40
722	23
5131	4
1238	36
5517	5
1323	17
2491	44
2910	18
704	256
5097	6
1094	42
3839	14
6087	2
3533	18
3373	7
6481	5
6994	11
6486	1
4540	22
3458	22
2022	44
6090	7
4184	4
3678	27
1423	60
2606	17
5061	9
1738	59
4186	5
6181	3
3377	18
5677	4
5201	1
3963	5
3586	27
2307	4
1981	52
4016	9
1703	52
3379	14
2717	31
2053	8
707	25
3753	2
1258	55
4568	5
4103	25
6097	13
2253	76
701	165
6098	2
4187	9
2341	9
5375	4
3616	6
6568	3
2525	28
5776	11
1649	28
2344	23
5688	1
4082	16
2777	14
2575	32
3860	17
2158	48
1311	28
3216	9
2935	12
4177	14
5739	5
6117	5
5944	5
6033	1
3708	15
6016	10
1589	67
6107	1
2357	8
3080	20
1687	26
1479	21
3468	14
2119	53
2392	52
4190	32
1775	56
1553	80
2095	18
1564	52
3028	27
1482	30
1672	42
687	82
1440	114
2368	21
4595	1
1903	89
2559	8
4847	3
4851	1
6141	8
3383	11
2551	25
2466	15
4737	1
7003	9
6716	9
6115	1
1855	27
2531	15
2902	27
2723	34
5292	5
2770	40
5084	2
5939	3
4074	10
6120	6
2720	23
3157	44
3372	12
1851	48
5145	4
2722	27
5094	3
4001	5
1321	52
2721	12
5035	7
2340	16
4613	15
4255	34
4908	3
4866	6
5476	7
3705	16
6176	11
3387	6
6441	3
2775	28
1342	30
6034	12
4533	9
6126	1
1837	45
2487	23
5215	8
4361	9
780	85
5142	13
4904	5
4871	17
4191	9
2109	32
1208	43
4710	7
4654	14
5288	7
6542	3
1516	14
942	14
2667	23
2686	30
6132	1
6133	1
4193	7
2139	48
4764	4
4686	2
6134	1
2756	20
2468	49
5034	6
1839	26
2265	51
3948	7
4995	5
6019	3
3391	8
731	26
1086	104
5461	8
5350	6
6333	4
2349	69
2038	3
4194	14
4195	7
4802	3
6072	1
3393	20
6988	2
4954	12
3910	29
5355	3
1628	17
897	37
1446	16
6140	1
4196	9
2759	45
654	265
2237	43
3394	23
1840	18
3395	10
2272	14
3089	49
4994	16
2893	39
5638	1
6037	2
4970	7
4318	23
660	83
2388	15
2526	23
4197	5
3597	2
2883	10
3603	7
2426	50
3614	28
4198	7
3452	17
2493	27
470	133
540	165
4768	1
6010	2
4200	8
4201	3
2588	66
6149	7
5963	5
2286	39
4725	7
4014	5
873	134
3968	30
3969	46
2041	17
5844	3
2724	10
5987	4
3167	35
3398	11
6151	1
2639	35
2527	33
5373	19
859	50
4203	11
1320	64
2818	23
2528	18
3400	18
3401	17
823	44
2640	58
4204	7
3636	33
1665	45
2475	17
817	19
4506	4
3062	47
6154	2
3477	10
4207	1
3014	31
6155	1
5485	3
3403	8
3821	10
6159	5
5642	5
3879	23
2725	14
5325	12
2165	8
3405	26
3198	30
1643	64
4625	11
3100	22
3931	24
4707	6
2093	31
4572	2
6163	1
5083	9
3164	40
2112	30
6939	11
3843	13
1997	62
5293	2
2429	35
1781	42
3617	12
4261	15
6191	2
5718	12
1007	62
4993	16
6027	2
3407	13
5907	2
6169	4
3406	20
2748	50
6168	4
3408	9
5479	11
5343	4
5301	2
2872	35
6998	3
6494	3
1090	39
1882	70
5286	3
1460	29
1926	27
3412	11
1263	40
2257	3
6452	3
1310	9
4560	10
4036	17
5327	4
6367	1
4212	2
2613	32
1476	9
4023	12
2187	15
5161	4
4656	6
6934	11
5221	1
1161	118
6174	1
4214	6
1089	30
2270	14
2259	19
3805	5
6372	9
2974	10
3413	20
2586	53
4873	14
2400	19
6031	3
4216	30
6177	4
3235	17
2336	4
4217	6
2653	20
1880	62
7040	12
7037	3
3637	8
4211	2
1928	7
3916	16
2808	31
5764	6
5135	6
3154	23
2728	27
3415	24
1557	36
6179	1
7029	14
1964	26
3664	13
1465	48
3416	14
2338	11
7036	8
2729	19
6182	1
6183	1
4220	12
4913	3
4221	3
3149	13
5674	6
2325	18
1702	61
3228	13
2885	9
3418	7
3385	15
1930	20
6259	2
1842	13
6187	3
3113	15
3420	22
4222	12
831	40
3772	10
2204	36
710	143
3947	5
6256	3
3421	16
806	80
5285	2
3844	8
6190	1
2529	7
2146	29
3876	17
6549	4
6020	5
1843	23
4937	3
5539	1
2397	3
4224	6
6192	2
3802	6
4971	5
2732	25
7055	4
2989	13
4225	10
6194	4
3422	9
6195	4
2374	35
6001	6
703	72
2730	24
3423	4
4418	9
3662	21
3547	10
1103	2
4780	7
5814	5
4227	19
5886	6
3206	11
7043	3
5840	3
5436	3
6199	1
5191	3
4228	2
6203	3
2122	7
3046	32
1351	13
6928	1
3741	31
3426	1
1373	2
4229	8
4230	9
4996	2
2731	17
5958	3
5064	4
1209	37
3427	21
3428	6
1803	88
2909	23
5580	5
5134	5
3993	9
6136	2
1341	18
3429	8
5728	1
2602	32
3194	67
2376	29
6275	3
2733	41
3378	12
3219	44
4689	4
3503	55
888	29
6207	3
3466	26
5777	7
5392	2
6209	14
2082	40
5899	4
6213	1
6214	5
5424	17
5953	3
6588	6
4705	7
3623	14
3511	5
1931	25
2735	4
2398	27
5513	5
4126	12
4108	24
3431	11
6219	3
1261	52
5108	7
2736	34
6220	6
5386	7
2530	34
3433	16
1347	34
6326	5
4063	22
5842	12
4144	20
5085	9
4949	7
3434	10
2123	20
6223	1
2125	26
3250	6
4736	5
3867	17
4233	4
4025	6
6099	2
4102	13
6224	1
2263	36
3436	3
2089	25
927	23
4234	13
6470	4
6205	1
5329	2
3684	9
5380	2
6227	3
2871	5
2448	4
1932	22
3057	25
5302	4
4579	11
6229	2
571	89
4573	9
2737	18
6230	2
3404	18
3941	32
6233	1
4237	3
2130	5
5269	2
4583	13
5099	7
6082	2
2023	63
1515	22
490	71
3440	5
4238	4
1884	4
6237	1
4925	2
6238	1
5283	1
4596	1
3441	4
6239	2
3852	8
3442	15
1846	13
3443	8
2453	22
4239	2
939	14
5991	8
5541	13
1541	34
5175	6
4232	1
6243	6
5381	5
3444	13
5640	13
6184	7
6832	2
3690	11
5976	3
5041	1
5995	2
3445	2
3430	42
1924	17
2704	41
3446	13
2890	18
6246	3
1312	6
4713	4
6247	4
6248	4
3447	4
3343	10
4734	11
4243	3
4711	10
6251	1
5066	1
4702	2
5068	18
2867	12
2762	9
5760	22
3287	7
5759	6
3574	1
4244	1
2903	19
3129	23
1075	50
3449	11
5013	10
4105	11
6240	2
910	37
3361	61
4617	1
1852	55
1848	15
5560	11
5159	4
5823	2
3635	12
5491	8
3756	12
2172	25
5683	6
4245	4
999	14
1879	37
2245	22
4599	2
4246	7
2282	12
3686	11
4235	9
6987	6
3453	26
5227	4
5318	3
6260	6
5171	5
5705	7
4093	11
4604	5
5196	1
2972	5
6108	6
6011	7
1313	76
5352	8
3448	8
1466	44
3482	18
5463	11
5887	19
5006	5
682	118
4249	9
5892	4
2532	22
3322	12
6365	6
4861	1
6127	4
2515	33
3455	6
4752	12
6910	9
4886	4
1745	18
5426	12
3627	10
6083	2
3751	4
2562	25
4330	9
1139	36
4254	3
4248	5
2897	14
3488	9
4384	18
5274	5
7013	5
2569	17
6131	1
4892	2
6270	1
713	29
6272	1
6273	1
1119	3
6274	2
4101	7
4589	8
3306	32
3457	7
5388	16
3320	5
986	19
6279	2
6250	3
1690	52
2266	14
4323	7
2739	6
5931	1
5397	4
4946	6
5874	3
5620	1
2740	6
6282	1
4258	8
4304	7
3536	2
6283	1
1900	61
6165	2
4259	14
6932	3
6284	1
3746	44
4133	20
3674	20
3743	29
5422	5
2278	8
2679	3
2742	35
3461	6
2342	15
4827	2
4285	14
5966	4
4260	6
6286	3
3462	17
4192	47
4053	22
5125	7
4646	4
3284	7
2563	32
3560	33
2743	9
3463	16
2355	14
4328	3
2771	9
3981	7
5714	4
5276	5
819	11
2863	29
6291	1
4943	4
6292	1
6387	3
6293	2
3465	9
4535	22
3696	10
6294	3
5008	7
6295	3
6054	1
5248	2
6298	1
7016	6
1282	26
5732	13
3197	34
1290	8
2533	14
2524	4
4262	11
4698	6
2819	13
1445	26
4425	9
6301	4
5757	4
4022	23
3381	33
1257	28
3774	16
3523	10
2046	64
4520	9
5786	26
4858	1
2894	13
6053	3
4938	10
4264	6
3467	20
3742	4
5713	6
1949	47
6303	3
4266	17
5615	11
4569	3
3841	4
5027	3
4692	8
4267	4
5591	5
6305	1
6626	2
5014	7
7041	5
3492	23
4539	11
3095	19
4269	4
5625	10
4611	4
1683	16
4888	9
6309	2
6345	9
4637	1
6310	13
5738	6
5088	6
6189	1
5747	3
6311	1
3454	3
4271	1
4139	6
6313	2
6039	1
6315	1
6316	1
2267	21
6236	2
2745	15
3668	6
1849	11
6956	4
3850	8
2447	49
5603	2
5923	1
2746	3
5932	2
4272	3
4759	3
4273	6
5666	5
6931	2
4274	2
6318	1
3020	7
6319	3
4932	6
1252	13
4275	3
837	37
2912	23
6323	7
6325	2
1517	33
1731	68
5581	8
6052	3
3660	19
1117	63
4869	3
5725	6
3189	18
3478	1
6522	3
4276	2
2183	9
3927	16
4175	9
5507	8
3479	1
5997	1
2895	31
6933	5
6332	3
2260	10
4278	11
2326	27
5631	1
6334	8
4907	4
3877	15
6917	16
4379	13
2773	10
5945	2
4090	8
2758	17
5693	4
6144	15
4678	2
4717	3
6336	2
1812	8
5170	2
5396	11
2747	6
4677	12
6338	5
1605	3
4141	11
6339	1
6271	3
1264	74
3411	8
2958	18
4281	8
6342	1
5483	6
4067	6
4840	4
5031	1
3740	8
5069	12
452	21
5460	1
3285	6
4284	7
2039	18
2980	48
4286	19
5793	1
2484	31
5223	4
5703	4
5049	3
3483	7
3484	6
4287	7
6660	2
6348	2
3485	7
2869	16
3486	6
6186	1
4289	8
3909	6
5651	1
2779	5
4631	6
5535	1
6281	4
2666	27
4681	1
6350	2
5831	4
6351	1
5025	9
3738	4
3518	7
6352	1
6044	7
2838	16
3489	14
5258	1
4699	5
3842	24
6353	1
2750	19
4263	6
6355	1
2942	11
3848	44
2406	21
5596	4
6356	3
5335	6
4603	3
5127	9
5628	7
3490	4
2873	11
7059	1
1153	11
5279	3
4668	2
4292	13
5845	3
6561	1
5315	4
4293	1
5937	1
6358	1
6359	2
4885	5
6360	2
6949	6
3700	22
6361	1
6362	1
5577	15
5609	8
1015	49
6185	2
2545	52
4674	15
5916	20
6363	6
4550	37
6364	2
3688	18
6408	4
6366	1
3524	19
2752	8
3620	9
6948	4
3494	3
6088	6
1765	20
6369	3
1975	92
5456	10
3689	12
6066	7
6264	1
4824	7
4898	8
4297	4
2557	13
6370	3
2941	13
5239	2
4298	7
6371	8
2401	22
5854	7
6516	5
2961	17
2753	6
6150	4
5306	9
3496	2
4299	25
6343	6
2754	20
6375	1
4544	10
5895	17
4742	3
6102	5
3926	9
4302	5
4303	2
5960	3
6378	1
6379	2
2402	4
5287	3
3498	1
3652	35
2970	37
6380	4
6911	7
6335	8
4796	2
3782	3
6970	4
5101	4
4541	21
5686	7
4296	13
5856	4
6545	2
3499	20
4305	10
4268	12
4306	1
6937	13
4412	10
5016	2
6980	3
1668	35
6386	2
6324	2
3855	22
3501	12
1861	32
4916	3
4884	4
5361	20
3102	34
4606	14
6389	1
5251	1
3606	2
5762	2
2403	3
3862	17
4308	3
4309	2
4226	5
826	33
3799	39
5262	12
6392	1
4329	4
6393	1
5792	2
7022	3
4999	1
1572	6
6331	1
4310	2
6394	2
6017	4
4311	16
2755	2
6171	1
5404	5
6732	6
4251	14
5473	8
4846	3
6912	4
5888	9
6091	4
6397	3
4312	15
3522	11
3555	4
4113	11
6398	2
2126	7
4524	1
3506	3
4316	2
2510	38
1973	22
6399	3
6400	8
5566	5
1447	82
5692	4
5129	4
3507	4
4317	6
6403	1
6302	1
6175	1
4602	1
4799	5
3777	2
6404	5
2127	10
5114	6
5454	2
4213	2
2040	39
5758	7
5506	21
3551	23
6211	4
2757	7
2128	7
3510	16
5841	5
5928	2
5280	13
3604	2
5567	1
5587	2
5904	1
6689	3
5680	5
6385	5
3051	18
3856	6
2269	6
6405	1
5070	5
6406	3
6730	1
2939	40
6407	2
4277	8
3244	57
1213	29
2404	20
5942	1
4821	6
6228	1
6409	1
3748	26
3549	2
5627	5
4322	2
4424	3
3512	18
5411	1
3583	11
3066	22
3217	17
6410	11
5943	4
4691	2
5206	1
5988	2
5230	2
1854	3
4921	4
1187	47
3515	11
6565	4
4629	2
6413	1
6414	1
4761	2
6415	3
4973	10
4939	4
3571	11
3749	12
6971	1
5474	9
6417	3
5240	3
6411	8
6418	2
5876	1
4670	5
3870	31
4580	11
3725	4
4131	5
4325	4
6420	5
5427	12
6421	1
3949	7
1856	6
5850	3
3517	11
6673	6
1857	22
6422	2
6423	2
4462	7
1719	17
2761	5
4490	2
4153	5
6046	1
3042	6
6424	1
2274	22
5402	1
4265	11
886	42
6425	1
6426	3
4362	7
4000	14
6427	1
4327	1
4958	14
4085	10
4435	29
4043	3
4767	2
5877	3
4503	4
5722	7
6431	1
6432	1
6111	5
1939	19
6235	1
6433	5
4256	8
4071	25
6434	4
6435	1
5102	6
5579	5
6437	5
6200	8
5971	6
7004	9
6559	2
5282	3
3626	11
6317	3
4965	5
5737	3
1510	23
5889	2
3171	8
4838	7
2763	1
5316	9
4332	5
6439	1
4333	2
6440	1
1831	57
2045	17
4334	1
2843	11
1862	31
3247	11
4961	2
6442	1
6913	1
6443	2
5146	8
3871	12
4335	6
6445	1
4218	16
6447	2
5339	2
6300	1
5994	1
3602	10
6999	3
6287	1
6204	3
5974	8
6629	4
1859	16
6048	3
6330	2
3745	40
2472	50
3894	26
6450	1
5259	6
2766	26
6451	2
5853	4
5772	4
4655	4
3569	18
4794	8
1480	6
4039	14
1961	46
6954	5
6453	4
5780	14
4047	2
6454	2
6455	1
3525	8
4336	10
3911	8
6456	2
4337	10
6457	6
6458	3
3788	16
6060	5
1532	106
5872	1
6277	7
5324	3
6430	2
6676	3
4893	2
3529	9
5859	1
6212	1
6114	1
5526	3
5968	9
4119	13
6843	2
4339	3
4340	5
6162	2
4341	2
1246	9
3526	1
4185	10
3979	12
6962	3
3527	4
5046	2
6460	1
3528	1
5542	4
4784	3
6142	2
5410	4
5744	2
4782	3
4342	3
3563	4
2299	36
4343	1
5720	3
4038	1
3424	28
4344	19
5893	8
2767	10
2279	16
4818	9
3747	10
5768	2
4482	3
4952	8
5533	1
2571	35
5724	1
4498	2
1481	9
4348	3
5234	14
4349	1
5176	4
2768	11
4350	13
6145	2
6464	1
6465	1
5458	1
5781	5
4537	6
6084	9
2769	12
5400	3
5626	7
3531	16
3594	32
6466	3
3995	7
6467	1
6148	5
3722	29
4959	2
4352	16
6346	1
4980	5
1929	34
4917	1
3500	15
5272	5
5338	5
6468	1
4354	3
4355	2
4356	5
4357	5
6469	1
5913	7
1780	77
5116	6
4210	8
6152	11
6096	1
6105	6
4359	3
1885	21
5058	5
789	6
7030	10
5431	10
6416	1
4280	2
5644	2
6651	5
6925	1
1867	9
3535	2
2455	8
6428	2
5672	6
2264	31
4300	29
5745	1
3324	21
7023	8
2710	2
3873	25
3775	22
6306	4
6473	1
3532	4
7064	1
6474	7
4733	4
6475	2
6476	3
4363	6
5608	7
6261	2
4722	2
4883	4
3534	1
4168	13
4364	6
5903	3
4315	3
6479	8
4856	3
6480	5
4728	6
6482	2
4882	1
4366	4
6483	1
6650	3
5695	1
3386	43
1950	27
4779	16
5989	5
6485	8
3497	14
2273	13
6487	1
4571	5
4652	4
4922	6
7000	3
4368	15
4360	2
5418	1
6488	1
6296	1
3409	6
6390	2
4969	6
4370	3
4979	6
5100	6
6969	2
4188	21
3943	7
6489	6
3639	53
6490	1
6041	2
5231	2
6198	2
3541	21
6491	11
874	12
4624	5
3798	6
6492	1
3253	14
6493	1
5009	6
5515	4
4247	15
6495	2
6081	3
3542	5
6942	5
4015	9
6130	2
7026	6
6496	5
6497	4
3693	22
4753	1
4672	5
6498	2
6484	4
6499	2
6164	6
6500	6
4809	7
6501	1
6502	1
2043	5
3544	6
6146	8
4953	4
6503	3
5044	8
6504	8
5353	3
4372	2
5846	6
6505	1
2456	26
3545	4
6506	1
2744	4
5256	2
4373	12
6507	2
6508	1
5299	4
3719	36
5148	4
5536	5
3816	10
6511	3
5275	8
5782	1
6512	4
4816	1
6919	1
5658	4
5990	6
4375	5
6206	2
4546	11
5030	2
5499	1
4070	7
4376	7
4566	2
5140	5
5736	7
6396	1
1941	7
4377	5
5452	4
6438	1
4548	7
3474	7
6513	2
4041	14
2566	5
5481	12
6515	1
4320	20
3049	13
5043	1
4837	5
1060	78
6967	3
5367	10
6576	2
3651	22
4365	11
1944	10
5462	8
5415	5
4723	6
6518	1
2781	2
6520	2
6521	1
3552	2
5366	8
6791	4
6989	1
4381	5
2630	13
4040	3
4647	11
6267	1
3553	4
3717	17
4750	5
6523	4
6395	7
5186	12
5033	6
5428	4
3584	3
4382	4
5951	9
6079	3
5001	5
5639	6
5521	3
4383	2
5707	4
5150	15
3780	23
5164	4
5376	3
6071	3
3557	7
6526	2
5816	6
6528	7
5321	9
1762	67
4219	11
7054	16
6529	1
1470	16
6337	3
5433	4
5412	10
4955	5
6057	1
7020	4
4321	1
4576	2
6530	3
3558	10
3363	7
6531	1
6532	6
4745	3
4787	7
4386	5
4387	2
2879	30
4388	3
5457	8
5005	7
6241	4
4983	3
6534	1
5733	4
5911	8
5612	3
2514	22
3519	1
5812	7
5858	2
5398	9
4058	18
5496	3
3905	8
2276	6
4607	5
6924	3
5727	7
4034	6
5656	2
3885	15
3561	3
3151	11
4584	3
5630	8
5573	2
7056	17
5247	1
6078	1
6540	1
5089	1
4940	8
3897	16
5558	8
4013	27
4552	15
3092	10
3068	8
6543	1
7014	4
5152	7
7058	1
4391	2
4392	3
6391	1
4683	4
3562	8
4446	8
6546	1
5218	12
3694	14
6547	2
6050	2
6550	1
3410	9
4395	1
6551	1
3564	4
4950	4
5657	10
5667	3
5471	3
3376	4
6554	3
4397	5
7044	11
6539	2
6555	1
6103	7
3838	26
6556	1
4741	2
3759	52
5508	6
3812	5
4314	1
6557	1
4650	22
5563	4
4651	10
4399	1
5500	3
1520	30
2247	27
4401	11
5216	17
4252	11
6960	1
5663	1
2537	3
5803	5
6560	1
4990	8
6562	3
6563	1
5368	9
7008	1
4403	6
6322	2
3565	3
2277	6
5092	1
4404	2
5594	11
3059	6
3695	6
4483	5
4405	2
6566	3
3567	24
3755	13
6567	2
6990	10
6569	1
5495	10
4775	10
5641	5
5264	1
6570	3
4097	9
6571	3
3946	5
6572	1
6573	3
6574	1
5623	3
5998	1
5572	2
6727	3
6059	1
4947	12
6575	3
5067	2
3006	44
5174	4
6577	7
5478	7
4371	3
6448	10
6578	3
4608	7
3632	5
5698	2
5482	2
3951	11
5177	2
6344	8
3570	1
6579	3
