,cp_level_x,cp_level_x,cp_level_x,cp_level_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,tr_citing_x,tr_citing_x,tr_citing_x,tr_citing_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,tr_cited_x,tr_cited_x,tr_cited_x,tr_cited_x,cp_level_y,cp_level_y,cp_level_y,cp_level_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,tr_citing_y,tr_citing_y,tr_citing_y,tr_citing_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,tr_cited_y,tr_cited_y,tr_cited_y,tr_cited_y,network_degree,network_degree,network_degree,network_degree,network_indegree,network_indegree,network_indegree,network_indegree,network_outdegree,network_outdegree,network_outdegree,network_outdegree,cluster_degree,cluster_degree,cluster_degree,cluster_degree,cluster_indegree,cluster_indegree,cluster_indegree,cluster_indegree,cluster_outdegree,cluster_outdegree,cluster_outdegree,cluster_outdegree,node_count,edge_count
,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,,
Cluster_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,2.0,2,2,2,0.0,0,0,0,2.0,2,2,2,,0.0,,,,0.0,,,,0.0,,,,0.0
522,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,3.0,3,3,3,0.0,0,0,0,3.0,3,3,3,,0.0,,,,0.0,,,,0.0,,,,0.0
523,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0
524,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.5
525,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.5
526,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,2,0.0,0,0,0,2.0,2,2,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.5
527,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,3,3,1.0,1,1,1,2.0,2,2,2,,0.0,,,,0.0,,,,0.0,,,,0.0
528,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,3.0,3,3,3,0.0,0,0,0,3.0,3,3,3,,0.0,,,,0.0,,,,0.0,,,,0.0
529,2.0,2,2,2,2.0,2,2,2,0.0,0,0,0,0.0,0,0,0,2.0,2,2,2,0.0,0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,2,2.0,2,2,2,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.5
530,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
531,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,2.0,2,2,2,0.0,0,0,0,2.0,2,2,2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,1.0
532,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
533,3.0,3,3,3,3.0,3,3,3,0.0,0,0,0,0.0,0,0,0,3.0,3,3,3,0.0,0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,3,3,3.0,3,3,3,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.5
534,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.5
535,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,2.0,2,2,2,1.0,1,1,1,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
536,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
537,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
538,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,3,3,0.0,0,0,0,3.0,3,3,3,,0.0,,,,0.0,,,,0.0,,,,0.0
539,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0
540,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0
541,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,2.0,2,2,2,0.0,0,0,0,2.0,2,2,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.5
542,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
543,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,3.0,3,3,3,0.0,0,0,0,3.0,3,3,3,,0.0,,,,0.0,,,,0.0,,,,0.0
544,3.0,3,3,3,1.0,1,1,1,2.0,2,2,2,3.0,3,3,3,3.0,3,3,3,0.0,0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,4,4,3.0,3,3,3,1.0,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,1.5
545,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
546,2.0,2,2,2,2.0,2,2,2,0.0,0,0,0,0.0,0,0,0,2.0,2,2,2,0.0,0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,2,2.0,2,2,2,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.5
547,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
548,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0
549,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
550,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,3,3,0.0,0,0,0,3.0,3,3,3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.5
551,2.0,2,2,2,2.0,2,2,2,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,1.0,1,1,1,2.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7,7,7,2.0,2,2,2,5.0,5,5,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,1.0
552,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
553,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,3.0,3,3,3,0.0,0,0,0,3.0,3,3,3,,0.0,,,,0.0,,,,0.0,,,,0.0
554,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,3,3,1.0,1,1,1,2.0,2,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
555,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,2.0,2,2,2,1.0,1,1,1,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
556,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.5
557,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,3,3,0.0,0,0,0,3.0,3,3,3,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,1.0
558,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
559,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0
560,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
561,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,2,0.0,0,0,0,2.0,2,2,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.5
562,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,3,3,1.0,1,1,1,2.0,2,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
563,2.0,2,2,2,2.0,2,2,2,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,1.0,1,1,1,2.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,4,4,2.0,2,2,2,2.0,2,2,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.5
564,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,2.0,2,2,2,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,3.0,3,3,3,1.0,1,1,1,2.0,2,2,2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,1.0
565,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
566,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0
567,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,2,1.0,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.5
568,2.0,2,2,2,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,2.0,2,2,2,0.0,0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,2,2.0,2,2,2,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.5
569,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0
570,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,2.0,2,2,2,0.0,0,0,0,2.0,2,2,2,,0.0,,,,0.0,,,,0.0,,,,0.0
571,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
572,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.5
573,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
574,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
575,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
576,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
577,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0
578,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,,0.0
579,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,2,0.0,0,0,0,2.0,2,2,2,,0.0,,,,0.0,,,,0.0,,,,0.0
580,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,2.0,2,2,2,0.0,0,0,0,2.0,2,2,2,,0.0,,,,0.0,,,,0.0,,,,0.0
581,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,3.0,3,3,3,1.0,1,1,1,2.0,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.5
