cluster_id	intercluster_edges
4400	3
2484	15
3034	15
1358	15
2631	10
1962	36
2719	5
4521	3
2445	16
1317	43
2662	8
4403	1
1136	24
3815	8
5090	4
3350	16
4085	5
1655	23
3882	1
2195	3
2789	1
3085	2
2592	6
4919	4
2657	7
4099	4
2446	9
4556	4
4262	6
1634	25
1738	13
1058	1
3232	7
1665	60
3680	6
4407	1
4205	3
4144	3
3801	3
4408	1
2576	9
2845	2
4586	3
1210	12
2449	1
1340	2
3429	2
3453	4
2283	36
3632	2
1765	11
4029	1
2087	29
4457	3
2431	12
3150	4
859	30
1464	18
4413	3
2463	26
4000	7
3756	2
4936	14
1600	49
4699	4
4415	1
3219	3
3179	6
2196	4
3858	5
4322	4
964	54
1846	65
4419	6
4485	7
2848	8
690	65
3379	5
3504	4
4007	12
4147	9
4719	7
1795	20
4422	1
1134	24
2850	4
1694	17
4342	2
2616	13
4423	1
1690	52
2453	3
755	24
4425	3
4588	4
1632	10
4411	1
3265	2
3748	2
3055	3
2009	28
1357	10
2042	4
2605	7
4429	1
2533	25
4432	2
561	87
1163	26
4952	2
1688	26
1995	28
3684	3
2852	3
2112	20
2214	4
2224	55
4049	17
2230	17
2671	15
1288	22
422	83
1733	11
2853	4
1734	4
671	41
5116	1
3361	2
4436	1
3742	1
3784	1
2238	13
5083	2
2131	19
2681	8
1931	8
1188	16
1049	14
3516	3
2849	1
4562	2
4204	5
2456	13
4809	2
5042	13
4373	2
4136	9
1525	2
3061	3
3463	1
2457	2
3091	7
1365	17
3753	8
2854	10
4897	3
1408	6
3573	1
4440	4
4116	4
2458	4
2609	3
4441	1
3485	1
3916	4
2407	12
2886	20
5045	3
1813	28
800	39
2675	34
3082	1
1509	36
1092	16
3701	4
3986	2
2331	12
3472	6
4191	12
2855	4
1081	14
1407	37
2114	22
2856	7
2851	9
2546	26
3623	4
3691	3
4446	6
3958	5
4190	4
3442	1
3331	8
4348	6
906	67
3914	8
2460	8
3818	11
3042	41
3473	8
1819	45
5026	5
1145	70
2591	9
1993	22
2406	12
4100	6
3295	1
3820	4
5007	4
2059	7
3459	6
4207	1
4277	1
4295	2
2859	3
1987	18
1622	11
1770	14
3659	5
4863	6
4451	5
2091	51
4280	2
4453	1
4455	1
2860	16
2783	7
2235	47
2684	18
2263	5
4460	2
1994	14
1523	11
4982	1
3944	1
2199	6
4462	1
1460	34
2882	7
4464	1
4384	2
2712	14
5098	1
4238	6
2831	20
3058	13
2004	8
3271	4
2233	3
1517	46
1280	11
3269	2
3195	4
3722	3
2569	27
3222	15
3105	4
1008	43
4350	1
2239	9
2862	2
2037	22
2897	3
2726	7
4060	5
916	11
1693	22
4470	4
3735	2
3400	2
2538	10
4985	3
3160	3
4314	1
3078	2
4402	1
1079	32
2682	28
1189	8
2115	4
2052	33
4944	6
2464	6
4474	4
5086	2
938	29
2634	16
1807	64
4673	1
4313	3
2465	20
2588	4
2702	30
3918	3
2548	29
3940	11
4410	3
1581	56
2547	24
3920	5
4477	1
3389	15
2710	11
4906	4
3323	9
4397	13
4035	6
4923	2
3499	6
4672	1
4040	3
4480	1
3149	6
2865	1
2796	6
2277	53
4953	1
4484	1
4389	7
4318	3
4045	5
2753	3
1695	11
2680	8
3931	2
2201	3
2744	8
2866	3
3210	3
1487	9
2867	2
4066	7
4486	1
4487	3
1026	12
2868	3
919	37
2287	23
3960	6
3617	7
1043	34
4311	3
3936	6
2618	11
2468	1
3392	3
3218	2
2869	2
1960	27
3544	9
1952	9
2612	9
1303	45
2469	1
3718	3
1990	10
2438	14
3950	1
4492	8
2687	15
4223	2
1816	24
4928	3
4493	2
1860	8
3879	11
2202	6
1740	26
1470	3
4454	3
2561	8
2871	8
3112	7
3831	6
2767	6
3567	5
3280	4
3455	1
1808	27
4894	12
505	21
3816	1
4591	3
2395	6
4260	3
2873	7
4083	1
4998	4
3167	5
3653	5
2203	9
2661	7
4503	2
2470	7
4399	1
2874	8
2472	4
3900	6
2132	27
3129	1
2242	31
3520	2
4505	1
2485	7
1528	16
4506	1
4304	7
1832	26
4685	1
4938	5
4508	1
2204	19
2863	6
2580	6
3777	4
4510	3
4249	6
3070	3
3207	9
3341	4
2473	4
1077	10
3134	3
3826	2
3246	3
4478	1
3690	4
2877	1
4512	1
3252	2
4514	1
5063	1
4071	8
4197	15
4946	8
668	72
5018	15
4515	6
4996	16
3943	2
1825	50
2878	4
2474	9
2475	3
3438	6
1834	13
4959	1
3340	7
2880	4
4520	3
2342	13
3891	2
4972	8
2060	22
4616	5
4401	2
2205	6
3158	4
2476	2
4526	3
5015	5
3204	3
2881	2
4527	1
3911	2
3522	3
2478	1
2347	35
4555	7
3245	2
2642	3
4951	4
4529	7
2879	13
4865	4
2883	11
4501	4
2884	1
3079	13
4387	5
4532	2
3191	4
3356	3
5011	20
3763	5
1869	51
4533	1
3393	1
4054	2
2206	3
3759	7
3998	3
2887	3
2888	2
2844	5
2584	14
752	41
3655	6
4534	1
2898	4
3875	1
4081	2
4489	1
2889	2
5043	2
5104	4
3992	5
2207	2
4386	1
4414	5
3825	8
3803	4
2497	4
1215	6
3016	1
1777	3
3073	1
4535	1
1472	28
4861	3
4263	4
3094	4
1778	8
4537	1
4476	1
3220	5
4388	1
3611	1
3249	5
4560	4
2568	2
703	8
3811	2
4969	21
2494	23
1231	17
1526	9
1903	7
2208	38
1776	21
3338	5
3104	13
2517	2
3904	1
5025	28
4052	2
4196	1
4776	3
3985	5
4898	5
1996	6
5087	1
3622	5
4642	2
3641	8
4369	1
4540	2
3072	2
2763	8
1214	29
1786	14
4221	1
4421	6
4427	1
4541	1
5053	8
2493	2
3531	5
2892	2
2893	10
4543	1
2551	11
3152	4
5095	2
3101	1
4319	2
4564	2
1697	3
3115	4
4903	4
4644	2
4549	1
4889	1
4202	2
4550	3
4834	10
3253	4
3767	9
3765	3
4215	3
4281	8
4552	2
3064	1
4709	5
2483	13
2598	6
2398	10
2793	5
2271	7
2895	4
4553	5
4554	1
2721	7
1613	6
3412	3
1759	12
4557	2
3919	2
2570	7
1646	17
2803	5
4306	1
1498	5
4558	1
5079	5
3771	1
2864	11
4561	1
2918	7
1856	62
4874	1
5114	3
2999	4
3991	7
3214	7
4296	1
4868	1
3923	17
1787	19
4435	1
4565	4
4993	1
3796	4
2555	30
3842	6
3736	5
4870	10
3229	2
4518	4
2241	54
4922	5
4177	2
4995	7
2899	5
4955	4
4257	4
4165	13
3902	11
4986	1
908	63
1548	21
2567	1
1195	42
5006	12
4853	5
2381	11
3426	7
2621	23
4568	1
2735	28
3746	2
2900	6
4569	3
4570	1
4572	2
3708	2
4629	1
4185	1
5035	3
5101	1
4409	3
913	16
1700	16
4431	3
4877	7
4575	1
2209	26
3515	2
3696	4
3193	1
3501	8
1512	6
4573	6
3384	20
1236	22
4576	4
2759	2
5097	2
3053	3
4976	1
1736	11
2902	10
2703	8
4577	2
2903	10
4932	2
3859	6
4126	3
4021	6
4315	5
1337	106
4166	1
3824	9
4458	7
5030	3
3602	2
3618	3
3114	2
4156	1
3881	9
4869	3
3962	1
2647	13
4816	2
2904	3
2905	5
4382	2
4050	2
4875	3
2906	2
2487	1
3428	3
2530	4
4580	1
2488	1
3886	4
3235	3
3312	2
3782	4
4151	2
4997	3
2907	3
2503	4
2678	17
2908	7
2909	1
4879	3
2754	1
2447	28
2613	19
3794	8
4056	2
2448	7
3386	8
3383	1
3407	7
4027	1
2994	2
1514	9
2911	3
3628	14
2912	2
2913	1
3625	4
3571	4
4583	1
5029	1
4231	3
3440	6
5058	9
2210	12
4438	3
2583	16
4749	8
4343	3
2940	7
4584	1
3325	2
4500	1
3437	1
2885	10
2577	41
3059	6
2749	1
4418	2
3047	1
2914	2
4587	1
4200	7
3033	8
4212	11
4339	1
3828	5
875	6
4551	1
2870	2
5062	2
4539	1
2490	2
3317	6
4038	1
2251	29
2190	2
4445	4
3107	1
3362	9
3631	9
2489	4
4989	1
4101	7
3799	4
4372	2
4449	3
3036	6
3206	8
4175	7
4447	2
4130	2
4245	4
1998	15
2919	6
3065	8
5009	5
3185	6
3248	2
4594	1
4595	1
1868	27
2920	1
4255	5
3432	1
1401	12
3688	1
5036	6
2917	2
4137	1
4598	1
4472	1
4599	6
2610	3
2653	7
4504	8
3935	6
2766	12
4229	6
4940	1
3166	2
4602	11
1004	12
3247	5
4603	1
2384	14
4604	1
4605	2
4328	3
3789	2
2491	5
2737	9
4363	2
5105	4
3329	1
4596	4
5118	2
3319	5
811	1
4494	7
4606	1
1698	5
3136	11
2674	13
1999	13
4371	8
3349	4
4607	3
3465	8
2921	2
4519	1
2922	19
2286	22
1699	16
4609	1
4978	2
4448	2
3404	1
3774	4
3339	8
3290	8
3899	5
3267	6
4088	1
3660	8
4368	5
4068	1
4612	4
3264	1
3283	6
4412	2
3037	11
3845	1
2769	7
2923	7
4390	2
4077	1
4093	3
1797	7
1783	19
4028	1
4179	2
4615	1
4172	11
2324	13
3464	1
3335	5
3604	3
3928	2
3687	2
2843	11
3877	7
1165	14
4619	1
2216	2
3066	2
4620	1
2495	2
3347	5
3561	7
3346	8
2924	5
5110	4
3140	3
2164	13
2756	3
3221	11
4450	1
2496	4
2635	17
3103	12
3457	6
2056	15
1729	23
2509	3
4361	2
4326	3
3436	5
1122	6
3957	6
2925	2
4622	15
2641	23
5054	1
3145	4
3732	8
4931	3
2499	7
5055	10
4114	6
2270	35
4624	1
3797	4
3955	10
4152	5
4468	1
5002	4
2500	14
3832	3
3200	6
4625	1
4324	6
3203	3
2927	2
3814	8
5016	7
4222	4
4626	1
5023	4
4016	3
2486	1
4106	7
4155	2
3729	9
2001	6
3108	13
4627	1
3348	7
4005	2
4374	2
3258	2
2054	42
2502	3
2346	11
2802	11
4630	1
3060	3
4325	5
4714	2
3074	1
3952	1
3539	1
2696	16
2545	10
4992	2
4632	1
4332	7
3263	1
2929	2
2930	3
3585	5
4634	1
2549	14
4298	9
4635	2
4636	1
2280	4
3385	4
5014	10
4293	3
4442	6
3693	3
2430	4
4638	3
2934	5
4341	11
3309	12
4639	1
3599	11
3853	6
3170	11
2891	1
4032	1
3111	10
2585	1
1702	15
2728	10
2937	11
3970	1
3452	1
3420	8
2811	4
4884	3
4643	1
3174	9
3172	9
3077	2
1175	5
3502	1
2939	2
3924	11
2328	6
2081	3
4645	3
2504	24
4014	7
3413	3
4646	2
4317	7
4647	2
4182	6
3652	1
4649	3
5109	1
4650	3
4651	1
4282	3
4259	1
4254	5
4752	3
4355	1
3651	3
4994	2
2663	21
3399	2
3321	3
3640	7
4233	3
4920	2
4463	12
3829	2
4248	2
3574	2
4640	1
3948	2
4498	8
2505	1
4654	3
3187	5
4655	1
3000	8
4921	2
4656	3
4657	1
4006	1
4658	1
4316	4
3015	18
4659	7
2586	1
3615	1
3163	1
4140	1
2942	12
4349	7
3164	8
4546	3
3541	3
3307	10
3401	1
4954	6
2724	8
3398	2
2304	7
3353	8
4660	1
2048	29
2944	1
4887	1
3678	1
3375	1
4661	1
4662	1
4420	2
4338	2
3180	7
4456	3
4663	6
3519	1
2459	16
3582	3
2945	6
4664	2
3162	3
4730	3
3847	1
3614	1
5074	3
3048	4
2498	7
3478	8
3835	1
3967	9
2649	4
4188	2
2946	1
4434	2
4667	1
5037	3
4631	2
2705	2
4668	1
4670	1
3964	1
4671	2
4139	2
3790	3
3109	18
3397	11
3830	3
3761	2
3324	21
3418	1
3662	3
5049	6
3146	5
2948	1
3327	1
5069	1
4891	2
2733	2
3425	6
4939	1
2072	12
3526	2
5057	3
2916	5
4674	4
3880	1
3275	2
3226	6
4675	1
3685	2
2949	5
4267	4
2630	2
3773	3
3908	2
2950	1
4676	3
4677	1
4924	3
3954	6
4678	1
3461	11
2422	1
4141	11
2809	4
3608	12
3268	1
3750	1
4396	1
4327	2
3304	3
3475	5
2038	10
2951	5
2959	1
4272	1
4679	1
4902	1
4488	6
4958	1
4680	1
3583	4
4681	3
3446	1
4682	4
4003	2
2253	7
4990	1
3910	3
2258	4
3181	2
3098	17
4352	1
3705	16
3084	3
3256	1
4686	1
3380	4
4482	8
5103	3
4286	1
3395	4
2508	5
2732	11
4687	2
4547	1
3224	3
2953	6
4688	1
3196	2
3989	3
3638	4
2742	17
3406	6
3173	8
4574	4
3014	2
2046	16
4128	7
4689	1
4218	1
4690	2
4691	8
4232	1
4033	5
3137	2
3480	1
3666	5
3328	2
3793	3
2130	8
3915	1
4566	4
4684	1
4692	1
4571	4
3635	1
2563	16
4590	1
4091	1
3937	1
4693	1
4345	5
4109	5
2741	2
4439	4
4253	5
2773	2
4694	1
2689	18
3009	2
4945	7
3049	17
3154	1
3601	3
3932	2
3038	9
3946	2
3023	10
3905	2
4075	3
4471	1
4695	1
3743	2
4696	1
4697	7
3403	6
4698	1
3076	6
4154	1
1909	9
4430	2
4300	1
4164	9
2707	29
3279	9
3479	2
4354	2
4967	10
4700	1
3462	5
5028	12
3889	5
3175	2
4589	5
3368	4
4911	1
4108	1
3456	11
4701	2
3447	4
4467	1
4977	2
4702	3
4934	5
5001	3
3311	1
3552	1
3067	2
4481	2
4153	3
4428	3
4703	1
4778	4
3594	9
4559	14
3949	2
2005	1
1704	15
2275	3
3578	7
4132	1
4705	1
4706	1
3550	3
4283	1
3990	1
3648	3
2454	7
4024	1
4708	2
2000	1
3545	3
3151	4
3843	2
4194	1
2958	3
4915	4
4710	1
4509	2
3326	1
4704	6
2510	5
3654	7
2960	6
4712	2
4294	5
3126	1
4713	1
3850	14
3444	7
2200	2
4491	4
4637	1
3092	5
3156	1
4302	1
3528	6
3897	1
4871	5
3974	5
3090	3
3679	6
4351	3
5081	13
2961	2
4715	6
4716	4
3629	1
1705	11
3534	2
4538	1
4129	1
3945	1
4452	1
3626	4
2962	6
3634	1
3805	2
3159	10
2512	4
4960	1
3593	3
5077	6
3581	2
4252	7
4718	5
4867	10
3636	1
4228	2
2820	9
3141	3
3199	9
3778	1
2858	1
3337	1
2006	22
4929	3
4964	10
2740	14
5000	1
4720	1
3138	1
4721	1
3266	12
4722	1
5046	4
3521	1
2966	3
4723	2
3620	2
4916	1
4046	6
2513	1
4239	3
4724	1
4725	1
3190	1
2967	1
4633	2
4726	9
4074	2
3132	2
4917	6
4727	1
4971	2
3310	3
3556	2
3822	3
4226	1
3139	2
3624	5
4728	1
4094	1
4258	2
3597	3
3930	1
3201	9
4393	7
3700	1
4729	1
5048	1
3855	1
4731	1
3819	2
4266	7
4073	1
4732	1
3656	9
3308	4
4988	1
3366	1
4733	1
3517	1
4037	4
4206	3
3929	11
3198	4
4002	2
3852	6
4219	7
4048	3
3959	1
4734	1
3892	3
4735	1
4736	4
4523	5
4737	1
3305	1
3549	2
4738	1
4739	1
3223	1
4433	2
3558	1
3147	19
3795	1
4740	8
3419	1
4528	15
3576	2
4264	3
3572	1
3330	3
4909	1
5031	1
5004	1
2274	3
4579	1
3411	8
3525	5
4743	2
3144	1
3616	1
2336	23
4744	2
4592	2
4213	14
2775	7
3063	1
3546	1
4745	1
4746	1
2976	2
4747	1
4653	2
4748	1
2633	28
4444	1
2978	2
2768	5
4111	5
3837	3
2989	8
4261	5
4329	1
4888	5
4244	3
3695	2
4469	4
2979	1
5102	6
4751	1
3498	1
4707	1
3202	2
4753	1
3887	2
3821	2
5020	4
4516	9
4948	2
3802	1
5075	1
4158	1
3697	6
4511	1
3813	3
4926	2
4937	5
4466	2
4012	6
3381	6
3854	21
3470	14
3665	6
5099	2
4755	1
3752	3
3482	4
3178	6
3741	1
3706	1
3926	3
4756	1
3415	6
4757	3
3484	7
4241	2
3188	7
4758	1
3972	12
2834	1
4759	1
4910	7
4760	1
4112	4
3941	3
3445	6
4761	1
4087	7
2894	3
4763	1
4764	5
4765	1
4766	1
3810	2
3468	1
2518	18
3120	2
3427	4
4582	2
3110	10
4337	5
3938	1
4379	2
4974	1
4767	5
3005	5
3119	1
3242	1
3352	8
4195	8
4768	1
4769	1
4377	2
4170	1
4918	1
3057	3
4184	1
4770	1
4065	6
5100	2
4975	3
3466	1
4652	3
5050	4
3863	1
4771	1
4772	1
2644	18
3903	3
2985	11
4773	1
4774	2
4483	5
4618	1
4775	1
2987	6
3148	5
2988	7
3570	2
3749	2
4941	4
4872	1
4030	3
3689	5
4250	7
4950	3
3318	7
4096	2
4522	5
3557	6
3069	2
3332	10
3953	1
4098	3
4779	4
3281	1
3225	5
4780	1
4090	4
4118	3
3292	4
4210	3
5080	5
4321	4
4781	1
4192	2
4237	10
3868	24
3808	12
3547	1
4417	1
4880	4
4178	6
3642	2
5012	1
4333	6
4782	1
3933	2
3382	11
3494	2
4157	8
4783	4
3299	4
4784	1
4785	2
4578	7
3208	3
4203	1
2213	1
3667	2
3394	3
4220	1
3804	3
4010	1
3261	2
3155	13
3874	1
3861	5
4786	5
3951	2
3846	4
4904	7
3979	2
4214	1
4907	8
3751	3
4201	2
4788	1
4289	9
4789	1
4193	5
3230	2
3839	10
4621	7
5117	1
3081	1
4790	1
3907	3
2520	11
3131	5
3153	1
4791	2
3671	5
3194	5
3764	4
4208	1
3553	1
4792	2
4020	7
3213	1
4793	2
3605	6
4794	1
3717	4
4123	3
3088	2
3563	9
4962	5
2818	5
4862	8
4227	1
4135	1
4795	4
4933	3
3609	3
3909	6
3238	17
4055	1
3676	2
4405	1
4209	5
3495	1
4089	1
3669	3
3068	2
3612	14
4882	1
3981	1
3588	7
4796	1
5013	3
4256	1
4084	5
4797	2
4798	1
4799	1
3791	2
4800	1
4240	4
2993	1
3725	3
4802	3
3966	3
3670	3
4803	2
3893	13
5073	2
3454	4
4804	1
3812	10
3421	5
4805	1
4062	2
2977	1
3713	6
3377	3
3075	8
3841	6
2997	5
3476	1
4362	2
4103	2
2711	2
4181	1
3363	7
4806	1
4459	1
4925	7
3694	5
3551	11
3657	4
3409	3
4496	6
3999	5
3883	3
5072	9
4034	3
3536	2
3598	3
3982	1
4122	2
5038	5
3345	4
3644	2
2522	6
4807	1
4876	4
4808	1
3807	1
3458	1
2968	14
4150	5
4717	2
5027	2
2036	2
5033	1
3727	5
3823	12
2933	1
3449	1
3584	2
4274	7
3865	6
4507	3
5119	3
2770	5
3019	4
3514	1
4949	1
4881	1
5032	8
4008	4
2971	1
3901	6
4082	1
3538	3
3183	12
3714	8
3719	1
3071	3
3439	1
4913	5
2523	2
4810	2
3939	3
4199	1
4878	3
3860	5
4811	1
3135	8
3273	4
3838	8
3294	5
4080	1
3250	1
5003	1
3613	2
3006	1
3890	1
2335	4
4812	2
3535	3
4285	2
4023	1
3917	2
4890	5
4479	5
2771	5
4813	5
3217	3
4623	1
4965	6
4814	1
3289	4
3254	8
4973	1
4163	2
4815	2
3216	2
3503	9
4323	1
3912	1
4320	5
4544	1
4367	1
4818	1
3416	6
4927	2
3639	1
5022	4
3921	14
4490	1
3934	16
3971	7
3488	1
3430	1
4019	7
4819	2
4883	4
3443	1
3566	3
3316	2
3692	5
4820	1
2890	1
3097	1
3647	3
4047	2
3087	5
4833	5
4821	2
3046	3
3856	7
3776	3
3251	3
3518	1
3497	2
3357	3
4822	1
3698	1
3096	1
3274	1
3490	3
4947	6
3255	1
4611	7
4683	4
4823	2
3510	4
4824	4
4416	2
4825	1
3128	1
4873	1
4358	3
5052	1
3227	2
3555	5
3391	3
5112	1
3540	10
3011	1
3580	2
4138	1
4174	2
4524	1
4826	2
4465	1
4827	1
4893	1
4828	2
5059	1
3707	1
3405	5
3244	2
4548	2
3994	3
4750	2
4385	3
4829	2
3627	3
3844	1
3587	7
4079	2
4830	1
4831	1
3720	2
3168	3
4832	1
4346	1
4036	1
5084	2
4597	7
3739	15
4980	4
4121	3
4835	1
3239	9
3277	3
3089	9
4836	1
3637	6
2611	6
3775	1
4838	1
4336	4
3050	4
3333	1
4839	1
5106	2
4064	1
3276	4
4251	4
4762	3
3646	9
3836	4
4370	2
3780	1
3927	4
3422	4
3565	10
4840	1
4525	1
4053	4
3849	12
3995	1
3505	2
4107	2
5021	5
4841	1
3575	1
3871	4
3378	1
4217	6
3559	16
4981	3
3677	1
4225	1
4842	1
4843	1
3301	4
3116	2
4844	1
3450	3
4236	1
4912	5
4845	1
4846	2
4963	1
4344	1
4847	2
4848	3
3451	5
3664	3
3661	3
3906	1
4849	1
3410	10
4850	1
4851	2
3358	5
4852	1
3434	3
3600	2
4381	3
3302	4
3562	6
3360	2
4854	1
4855	3
4641	6
4856	1
4461	1
4900	4
3051	1
4148	8
3532	6
3760	4
4290	5
3117	5
4406	7
3364	1
5017	1
3726	3
4956	5
4908	2
3373	2
4069	2
4095	1
3209	1
4957	2
3315	1
3435	1
4078	6
4857	1
4858	2
3215	1
3093	3
5070	3
3925	3
2120	3
4859	3
3779	2
4860	4
3703	1
